ENTRY_ID,ENTITY_NAME,CREATED_AT,LAST_PLAYED_AT,PLAYS,OWNER,TAGS,CATEGORIES,HAS_AUDIO_DESCRIPTION,CAPTIONS_LANGUAGE,CAPTIONS_LANGUAGE_CODE,CAPTIONS_USAGE_TYPE,CAPTIONS_CREATION_MODE,CAPTIONS_EDITED,CAPTIONS_ACCURACY,CAPTIONS_DISPLAY_ON_PLAYER
1596,Community College,2022-03-29,2024-06-01,2548,district@schools.edu,wellness;vaccination;covid,InContext,false,Arabic,ar,EAD,Upload,true,99%,true
1597,Municipal Services,2023-05-08,2024-06-07,661,online@techcollege.edu,orientation;students;campus,InContext,true,French,fr,EAD,Upload,false,97%,false
1598,Transportation Dept,2023-01-04,2024-05-03,1550,water@district.gov,applications;assistance;programs,InContext,false,German,de,EAD,Machine,false,94%,true
1599,Adult Education Center,2022-03-02,2024-01-13,1976,admin@university.edu,wellness;vaccination;covid,InContext,false,English,en,EAD,Upload,false,91%,false
1600,Business Licensing,2022-12-03,2024-09-05,2357,district@schools.edu,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
1601,Family Services,2022-08-27,2024-03-27,2945,district@schools.edu,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
1602,IT Services,2023-06-05,2024-05-01,1122,education@state.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
1603,Social Services,2022-01-18,2024-02-20,1240,youth@services.org,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
1604,Senior Center,2022-09-07,2024-09-04,2635,library@public.org,lecture;biology;intro,InContext,false,German,de,Standard,Human,true,98%,false
1605,Animal Services,2023-05-04,2024-09-21,932,media@college.edu,programs;sports;community,InContext,false,Mandarin,zh,EAD,Upload,true,97%,true
1606,Transportation Dept,2023-06-11,2024-01-15,1527,health@county.gov,safety;training;emergency,InContext,false,English,en,Standard,Human,false,92%,false
1607,Veterans Affairs,2022-09-21,2024-02-09,2414,district@schools.edu,programs;sports;community,InContext,false,-,-,-,-,-,-,-
1608,Regional Transit Auth,2022-10-20,2024-03-18,1406,youth@services.org,infrastructure;roads;maintenance,InContext,false,Spanish,es,Standard,Human,false,93%,false
1609,State Education Dept,2023-05-21,2024-07-21,1053,center@community.org,benefits;healthcare;support,InContext,false,-,-,-,-,-,-,-
1610,Water District,2023-05-01,2024-08-31,301,online@techcollege.edu,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
1611,Workforce Development,2023-06-01,2024-08-10,940,media@college.edu,programs;mentoring;education,InContext,false,English,en,Standard,Upload,true,92%,true
1612,University Video Portal,2022-01-11,2024-09-15,1023,youth@services.org,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
1613,Traffic Engineering,2023-05-07,2024-08-05,621,library@public.org,services;permits;applications,InContext,true,Mandarin,zh,EAD,Machine,true,91%,true
1614,Disability Services,2023-08-28,2024-03-19,1865,environment@agency.gov,orientation;students;campus,InContext,true,English,en,Standard,Machine,true,90%,false
1615,Workforce Development,2023-07-29,2024-06-01,1075,library@public.org,programs;sports;community,InContext,false,French,fr,Standard,Upload,true,95%,true
1616,Senior Center,2022-05-12,2024-02-12,2585,library@public.org,benefits;healthcare;support,InContext,true,Spanish,es,Standard,Human,false,96%,true
1617,Housing Authority,2022-03-18,2024-02-19,2233,water@district.gov,council;meeting;public,InContext,true,Mandarin,zh,Standard,Machine,true,97%,true
1618,State Education Dept,2022-12-16,2024-04-08,451,info@municipal.gov,council;meeting;public,InContext,true,English,en,EAD,Machine,false,94%,true
1619,City Government Channel,2022-03-14,2024-06-03,1086,va@veterans.gov,programs;sports;community,InContext,false,Mandarin,zh,EAD,Upload,false,98%,false
1620,State Education Dept,2022-07-21,2024-03-23,157,info@municipal.gov,conservation;recycling;climate,InContext,true,English,en,EAD,Machine,false,98%,false
1621,Municipal Services,2022-04-03,2024-07-09,206,transit@regional.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
1622,Energy Efficiency,2023-08-17,2024-05-25,1257,transit@regional.gov,applications;assistance;programs,InContext,false,Mandarin,zh,EAD,Human,true,90%,true
1623,Transportation Dept,2022-04-18,2024-02-21,218,education@state.gov,applications;assistance;programs,InContext,true,Arabic,ar,EAD,Human,false,98%,false
1624,Building Dept,2022-08-31,2024-09-02,2185,info@municipal.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
1625,Public Utilities,2022-08-06,2024-10-21,1662,transit@regional.gov,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1626,Community College,2022-11-13,2024-06-02,2507,youth@services.org,history;documents;preservation,InContext,true,German,de,Standard,Machine,true,99%,true
1627,Building Dept,2023-04-08,2024-05-03,533,water@district.gov,history;documents;preservation,InContext,false,German,de,Standard,Upload,false,97%,true
1628,Code Enforcement,2022-06-17,2024-03-21,2995,archives@state.gov,safety;routes;schedules,InContext,true,Mandarin,zh,Standard,Human,true,96%,false
1629,Cultural Center,2022-04-19,2024-08-29,2708,health@county.gov,history;documents;preservation,InContext,false,English,en,EAD,Upload,true,97%,false
1630,Recycling Program,2022-01-24,2024-03-14,723,parks@county.gov,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
1631,Community College,2023-07-03,2024-06-04,2443,archives@state.gov,curriculum;math;science,InContext,true,Spanish,es,Standard,Machine,false,97%,false
1632,Economic Development,2023-02-17,2024-04-16,226,online@techcollege.edu,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1633,Community Outreach,2022-08-22,2024-07-02,1077,online@techcollege.edu,safety;training;emergency,InContext,false,English,en,Standard,Machine,true,92%,false
1634,Tech College Online,2022-11-23,2024-10-25,813,district@schools.edu,training;teachers;professional,InContext,false,Spanish,es,EAD,Upload,true,94%,true
1635,Energy Efficiency,2022-03-25,2024-10-18,711,works@city.gov,orientation;students;campus,InContext,false,Mandarin,zh,EAD,Upload,true,90%,false
1636,Workforce Development,2023-05-25,2024-08-31,1121,parks@county.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
1637,Cultural Center,2022-11-01,2024-09-11,593,admin@university.edu,conservation;recycling;climate,InContext,true,English,en,Standard,Human,false,91%,true
1638,Business Licensing,2022-03-24,2024-07-30,2126,va@veterans.gov,infrastructure;roads;maintenance,InContext,true,French,fr,EAD,Upload,true,100%,true
1639,Veterans Affairs,2023-04-06,2024-10-08,2399,health@county.gov,curriculum;math;science,InContext,true,Spanish,es,EAD,Human,false,97%,false
1640,Energy Efficiency,2023-01-09,2024-08-10,2907,info@municipal.gov,curriculum;math;science,InContext,false,English,en,Standard,Human,false,96%,false
1641,Veterans Affairs,2022-11-20,2024-01-16,113,district@schools.edu,applications;assistance;programs,InContext,true,French,fr,Standard,Machine,false,94%,true
1642,IT Services,2022-03-16,2024-08-07,1569,environment@agency.gov,tutorial;reading;kids,InContext,false,French,fr,Standard,Human,true,91%,false
1643,State Archives,2022-01-19,2024-01-28,680,webmaster@city.gov,curriculum;math;science,InContext,false,-,-,-,-,-,-,-
1644,Municipal Services,2022-01-14,2024-08-25,648,environment@agency.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
1645,Historic Preservation,2023-04-11,2024-08-09,979,va@veterans.gov,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1646,Social Services,2022-03-29,2024-03-23,2360,center@community.org,safety;routes;schedules,InContext,false,German,de,Standard,Upload,false,96%,false
1647,Water District,2022-06-09,2024-03-17,2065,district@schools.edu,courses;programming;certificates,InContext,false,French,fr,Standard,Machine,true,96%,false
1648,Traffic Engineering,2022-03-30,2024-07-01,1010,archives@state.gov,benefits;healthcare;support,InContext,true,French,fr,Standard,Human,true,91%,true
1649,Youth Services,2022-09-14,2024-04-23,145,webmaster@city.gov,programs;mentoring;education,InContext,false,English,en,EAD,Machine,false,95%,false
1650,Public Utilities,2023-07-17,2024-04-25,367,online@techcollege.edu,conservation;billing;services,InContext,false,French,fr,Standard,Upload,true,96%,true
1651,Disability Services,2022-12-07,2024-05-29,1224,center@community.org,conservation;recycling;climate,InContext,false,English,en,EAD,Human,false,92%,true
1652,Veterans Affairs,2023-07-15,2024-06-29,1384,webmaster@city.gov,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
1653,State Education Dept,2022-01-23,2024-06-09,1126,va@veterans.gov,events;classes;seniors,InContext,true,English,en,EAD,Machine,true,100%,true
1654,Public Utilities,2023-10-13,2024-04-28,1397,transit@regional.gov,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
1655,Energy Efficiency,2023-02-17,2024-07-28,839,parks@county.gov,applications;assistance;programs,InContext,false,French,fr,Standard,Upload,true,90%,false
1656,Public Information,2022-08-17,2024-04-05,889,media@college.edu,lecture;biology;intro,InContext,true,English,en,EAD,Upload,true,100%,true
1657,Human Resources,2022-03-01,2024-05-15,2157,water@district.gov,wellness;vaccination;covid,InContext,false,German,de,EAD,Human,false,99%,false
1658,School District Media,2023-04-23,2024-01-09,1169,online@techcollege.edu,conservation;billing;services,InContext,false,Mandarin,zh,EAD,Machine,true,92%,true
1659,County Health Dept,2023-06-28,2024-02-13,2148,online@techcollege.edu,curriculum;math;science,InContext,true,English,en,Standard,Machine,true,92%,false
1660,Disability Services,2023-02-05,2024-04-18,1328,webmaster@city.gov,curriculum;math;science,InContext,false,Arabic,ar,Standard,Machine,false,94%,false
1661,Code Enforcement,2023-06-19,2024-05-05,748,admin@university.edu,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
1662,Public Utilities,2022-11-12,2024-01-16,1593,education@state.gov,conservation;billing;services,InContext,false,English,en,EAD,Upload,false,90%,true
1663,Family Services,2022-03-08,2024-02-08,1719,transit@regional.gov,safety;training;emergency,InContext,true,German,de,EAD,Upload,true,97%,false
1664,Code Enforcement,2022-12-07,2024-10-18,2692,media@college.edu,training;teachers;professional,InContext,true,English,en,EAD,Machine,false,100%,true
1665,Recycling Program,2022-06-23,2024-07-11,1559,fire@city.gov,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
1666,Building Dept,2023-10-07,2024-05-24,2456,archives@state.gov,curriculum;math;science,InContext,false,-,-,-,-,-,-,-
1667,Public Works Dept,2022-06-08,2024-01-13,1755,environment@agency.gov,courses;programming;certificates,InContext,true,English,en,Standard,Machine,false,98%,false
1668,Community College,2023-10-10,2024-07-03,2135,works@city.gov,wellness;vaccination;covid,InContext,false,German,de,EAD,Upload,true,91%,true
1669,Historic Preservation,2022-08-13,2024-07-30,259,media@college.edu,events;classes;seniors,InContext,true,German,de,Standard,Machine,true,100%,true
1670,Traffic Engineering,2022-12-15,2024-07-08,1436,library@public.org,benefits;healthcare;support,InContext,false,Mandarin,zh,EAD,Human,false,93%,false
1671,Job Training Center,2022-06-10,2024-05-24,1246,va@veterans.gov,programs;sports;community,InContext,false,German,de,Standard,Human,true,97%,true
1672,Youth Services,2022-04-20,2024-07-27,1986,water@district.gov,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
1673,Community College,2022-10-01,2024-04-17,199,archives@state.gov,curriculum;math;science,InContext,false,Spanish,es,Standard,Human,false,96%,false
1674,Human Resources,2023-01-19,2024-05-02,2080,media@college.edu,curriculum;math;science,InContext,true,Arabic,ar,Standard,Human,false,94%,true
1675,Historic Preservation,2022-03-05,2024-03-13,1582,fire@city.gov,conservation;recycling;climate,InContext,true,French,fr,Standard,Machine,true,99%,false
1676,Community College,2022-10-09,2024-10-10,608,media@college.edu,events;classes;seniors,InContext,true,Mandarin,zh,EAD,Machine,false,95%,false
1677,County Health Dept,2022-10-17,2024-09-28,575,youth@services.org,training;teachers;professional,InContext,false,English,en,EAD,Machine,true,91%,true
1678,Energy Efficiency,2022-09-14,2024-06-29,2295,online@techcollege.edu,curriculum;math;science,InContext,true,French,fr,Standard,Machine,true,95%,false
1679,Historic Preservation,2023-08-10,2024-05-07,1778,environment@agency.gov,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
1680,Housing Authority,2022-05-31,2024-01-16,164,fire@city.gov,programs;mentoring;education,InContext,true,Spanish,es,EAD,Machine,true,91%,false
1681,Business Licensing,2023-09-02,2024-03-14,724,youth@services.org,infrastructure;roads;maintenance,InContext,true,Spanish,es,EAD,Upload,true,95%,true
1682,Economic Development,2022-01-09,2024-09-29,1280,fire@city.gov,services;permits;applications,InContext,false,-,-,-,-,-,-,-
1683,Parks and Recreation,2022-06-09,2024-02-21,371,district@schools.edu,infrastructure;roads;maintenance,InContext,false,-,-,-,-,-,-,-
1684,Fleet Management,2022-07-09,2024-04-16,2423,admin@university.edu,curriculum;math;science,InContext,false,-,-,-,-,-,-,-
1685,Traffic Engineering,2023-07-08,2024-05-04,1073,parks@county.gov,lecture;biology;intro,InContext,true,English,en,Standard,Human,true,99%,true
1686,Neighborhood Watch,2023-09-15,2024-02-08,2527,water@district.gov,benefits;healthcare;support,InContext,false,-,-,-,-,-,-,-
1687,Community Center,2023-05-29,2024-09-12,2689,archives@state.gov,safety;routes;schedules,InContext,false,Spanish,es,EAD,Upload,true,90%,false
1688,Community College,2022-12-20,2024-08-16,1822,transit@regional.gov,programs;sports;community,InContext,false,French,fr,EAD,Machine,true,98%,true
1689,Family Services,2023-10-20,2024-08-21,1984,environment@agency.gov,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
1690,Job Training Center,2022-06-24,2024-10-19,1912,parks@county.gov,conservation;billing;services,InContext,false,Spanish,es,EAD,Human,false,93%,true
1691,Municipal Services,2022-11-26,2024-09-11,230,works@city.gov,safety;routes;schedules,InContext,true,Arabic,ar,Standard,Machine,true,95%,true
1692,Youth Services,2022-03-30,2024-05-11,902,archives@state.gov,safety;training;emergency,InContext,true,Arabic,ar,EAD,Upload,false,99%,true
1693,Public Information,2022-03-13,2024-10-22,617,admin@university.edu,safety;training;emergency,InContext,true,Arabic,ar,EAD,Human,true,93%,false
1694,University Video Portal,2022-10-04,2024-09-23,1513,center@community.org,lecture;biology;intro,InContext,false,French,fr,Standard,Machine,true,90%,false
1695,Transportation Dept,2023-10-05,2024-03-08,2116,district@schools.edu,safety;routes;schedules,InContext,false,Arabic,ar,EAD,Machine,true,90%,false
1696,Building Dept,2023-09-29,2024-04-16,275,archives@state.gov,wellness;vaccination;covid,InContext,false,Arabic,ar,Standard,Human,false,91%,true
1697,Environmental Agency,2023-07-22,2024-03-14,2866,housing@authority.gov,orientation;students;campus,InContext,false,Spanish,es,Standard,Upload,true,99%,false
1698,Animal Services,2023-06-16,2024-02-14,1573,online@techcollege.edu,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
1699,City Government Channel,2022-07-30,2024-10-06,957,fire@city.gov,infrastructure;roads;maintenance,InContext,true,Arabic,ar,Standard,Upload,false,94%,true
1700,Transportation Dept,2022-12-19,2024-05-13,2384,parks@county.gov,applications;assistance;programs,InContext,false,French,fr,EAD,Upload,true,92%,true
1701,Fire Department,2022-06-21,2024-10-13,2030,fire@city.gov,services;permits;applications,InContext,false,-,-,-,-,-,-,-
1702,Senior Center,2023-02-13,2024-07-26,2773,online@techcollege.edu,services;permits;applications,InContext,false,-,-,-,-,-,-,-
1703,Community College,2023-03-13,2024-10-04,444,library@public.org,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1704,Public Library Media,2022-04-01,2024-04-24,1483,library@public.org,tutorial;reading;kids,InContext,true,Arabic,ar,Standard,Upload,false,95%,true
1705,State Education Dept,2023-03-30,2024-01-26,1083,education@state.gov,wellness;vaccination;covid,InContext,true,Arabic,ar,EAD,Machine,false,93%,true
1706,Environmental Agency,2022-04-22,2024-10-02,350,admin@university.edu,lecture;biology;intro,InContext,true,Spanish,es,EAD,Human,false,100%,true
1707,Neighborhood Watch,2023-04-09,2024-05-19,1546,online@techcollege.edu,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
1708,IT Services,2022-09-07,2024-07-08,2507,health@county.gov,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
1709,Business Licensing,2023-08-30,2024-04-13,623,youth@services.org,conservation;billing;services,InContext,true,Mandarin,zh,EAD,Machine,true,100%,false
1710,Planning Commission,2023-04-23,2024-04-07,1654,works@city.gov,training;teachers;professional,InContext,false,Spanish,es,EAD,Machine,true,93%,true
1711,IT Services,2022-08-04,2024-09-13,2340,webmaster@city.gov,programs;sports;community,InContext,false,German,de,Standard,Human,true,91%,true
1712,State Archives,2022-03-26,2024-03-26,231,parks@county.gov,services;permits;applications,InContext,false,Arabic,ar,EAD,Upload,false,90%,false
1713,Economic Development,2023-06-11,2024-06-02,2533,parks@county.gov,services;permits;applications,InContext,false,French,fr,Standard,Human,false,93%,true
1714,Community Center,2023-07-15,2024-04-10,1161,va@veterans.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
1715,Transportation Dept,2022-03-27,2024-09-22,543,va@veterans.gov,events;classes;seniors,InContext,true,Arabic,ar,EAD,Upload,false,94%,false
1716,Adult Education Center,2023-05-25,2024-04-17,445,water@district.gov,council;meeting;public,InContext,false,Spanish,es,Standard,Machine,true,97%,false
1717,Code Enforcement,2022-07-22,2024-01-28,1377,youth@services.org,conservation;recycling;climate,InContext,true,Mandarin,zh,EAD,Upload,false,93%,true
1718,Public Information,2023-06-30,2024-05-18,208,education@state.gov,safety;routes;schedules,InContext,false,Mandarin,zh,EAD,Upload,false,93%,false
1719,Stormwater Management,2022-11-13,2024-08-01,2779,info@municipal.gov,training;teachers;professional,InContext,false,-,-,-,-,-,-,-
1720,Economic Development,2022-09-07,2024-01-21,1851,archives@state.gov,conservation;billing;services,InContext,true,Arabic,ar,EAD,Upload,true,100%,false
1721,Public Library Media,2022-06-13,2024-05-29,2627,va@veterans.gov,safety;training;emergency,InContext,false,French,fr,Standard,Human,true,98%,true
1722,Housing Authority,2023-10-26,2024-05-05,2056,district@schools.edu,programs;sports;community,InContext,false,Spanish,es,Standard,Human,true,98%,true
1723,Animal Services,2022-10-29,2024-06-25,98,youth@services.org,history;documents;preservation,InContext,true,English,en,Standard,Human,false,91%,true
1724,Community Center,2023-08-11,2024-09-02,164,works@city.gov,history;documents;preservation,InContext,false,Spanish,es,EAD,Upload,true,94%,true
1725,City Government Channel,2023-06-14,2024-01-11,938,fire@city.gov,council;meeting;public,InContext,true,German,de,Standard,Human,false,100%,false
1726,Public Utilities,2022-01-07,2024-01-15,2426,archives@state.gov,services;permits;applications,InContext,false,Mandarin,zh,EAD,Machine,false,95%,false
1727,Animal Services,2022-11-29,2024-05-21,316,webmaster@city.gov,infrastructure;roads;maintenance,InContext,false,-,-,-,-,-,-,-
1728,Workforce Development,2023-08-14,2024-01-30,1461,va@veterans.gov,conservation;billing;services,InContext,false,Spanish,es,Standard,Upload,true,98%,false
1729,Public Library Media,2023-10-01,2024-02-16,486,info@municipal.gov,programs;mentoring;education,InContext,true,French,fr,Standard,Human,false,93%,false
1730,Workforce Development,2023-08-27,2024-04-03,726,va@veterans.gov,events;classes;seniors,InContext,true,French,fr,Standard,Upload,true,90%,false
1731,Stormwater Management,2022-07-02,2024-04-24,2321,va@veterans.gov,programs;sports;community,InContext,true,Arabic,ar,EAD,Upload,false,97%,true
1732,Regional Transit Auth,2022-07-24,2024-09-08,2566,parks@county.gov,curriculum;math;science,InContext,true,Mandarin,zh,EAD,Machine,true,98%,false
1733,Social Services,2022-12-01,2024-03-17,2703,va@veterans.gov,lecture;biology;intro,InContext,true,Spanish,es,Standard,Machine,false,91%,false
1734,Code Enforcement,2023-07-24,2024-02-03,502,archives@state.gov,orientation;students;campus,InContext,true,German,de,Standard,Machine,false,100%,false
1735,IT Services,2022-08-23,2024-07-01,967,center@community.org,benefits;healthcare;support,InContext,true,German,de,EAD,Machine,true,94%,true
1736,Disability Services,2023-06-05,2024-08-08,2054,info@municipal.gov,applications;assistance;programs,InContext,false,French,fr,EAD,Upload,true,91%,true
1737,Regional Transit Auth,2023-06-13,2024-07-23,530,webmaster@city.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
1738,Fire Department,2023-08-07,2024-02-08,1846,admin@university.edu,safety;training;emergency,InContext,true,Arabic,ar,EAD,Upload,true,93%,true
1739,Recycling Program,2022-04-21,2024-08-07,224,va@veterans.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
1740,Volunteer Services,2023-06-21,2024-08-28,2537,webmaster@city.gov,services;permits;applications,InContext,false,-,-,-,-,-,-,-
1741,Adult Education Center,2022-05-13,2024-09-12,766,info@municipal.gov,conservation;billing;services,InContext,true,English,en,EAD,Upload,true,90%,true
1742,Youth Services,2023-01-27,2024-03-28,2374,library@public.org,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
1743,School District Media,2023-07-16,2024-09-30,567,parks@county.gov,programs;sports;community,InContext,false,Arabic,ar,Standard,Upload,false,91%,false
1744,Planning Commission,2022-06-27,2024-06-02,1264,center@community.org,benefits;healthcare;support,InContext,true,Mandarin,zh,Standard,Machine,false,99%,true
1745,Animal Services,2023-05-09,2024-10-23,2720,education@state.gov,safety;training;emergency,InContext,true,Arabic,ar,Standard,Human,false,94%,true
1746,Historic Preservation,2022-11-29,2024-10-17,1360,district@schools.edu,conservation;recycling;climate,InContext,false,Spanish,es,EAD,Human,false,91%,false
1747,University Video Portal,2022-01-27,2024-08-19,729,va@veterans.gov,curriculum;math;science,InContext,true,French,fr,Standard,Machine,false,90%,true
1748,State Education Dept,2023-06-25,2024-09-08,1750,info@municipal.gov,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1749,Water District,2023-08-29,2024-01-04,831,education@state.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
1750,Senior Center,2022-10-10,2024-03-24,1136,admin@university.edu,infrastructure;roads;maintenance,InContext,false,English,en,Standard,Upload,false,95%,true
1751,Disability Services,2023-04-03,2024-06-16,2369,environment@agency.gov,courses;programming;certificates,InContext,false,French,fr,EAD,Machine,true,96%,true
1752,Public Works Dept,2022-09-05,2024-02-06,2419,environment@agency.gov,services;permits;applications,InContext,false,French,fr,EAD,Upload,true,96%,false
1753,Disability Services,2023-02-14,2024-09-01,2869,health@county.gov,conservation;billing;services,InContext,false,Arabic,ar,Standard,Human,true,95%,false
1754,Fire Department,2023-05-25,2024-05-10,396,environment@agency.gov,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
1755,Public Utilities,2023-02-08,2024-06-08,1575,info@municipal.gov,wellness;vaccination;covid,InContext,false,Mandarin,zh,EAD,Human,false,100%,true
1756,Public Library Media,2023-10-18,2024-01-11,974,admin@university.edu,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
1757,Neighborhood Watch,2022-02-09,2024-06-04,391,archives@state.gov,infrastructure;roads;maintenance,InContext,false,Mandarin,zh,EAD,Upload,true,92%,true
1758,Grant Administration,2022-01-02,2024-06-06,2960,education@state.gov,curriculum;math;science,InContext,true,Arabic,ar,EAD,Human,false,95%,false
1759,Stormwater Management,2022-03-07,2024-06-04,2633,youth@services.org,orientation;students;campus,InContext,true,Mandarin,zh,Standard,Human,false,100%,false
1760,Community Center,2023-02-05,2024-05-12,2583,housing@authority.gov,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
1761,Social Services,2023-07-12,2024-07-29,958,info@municipal.gov,programs;sports;community,InContext,false,-,-,-,-,-,-,-
1762,Public Library Media,2023-09-10,2024-04-11,1012,webmaster@city.gov,programs;mentoring;education,InContext,true,German,de,Standard,Machine,true,92%,true
1763,Regional Transit Auth,2023-09-26,2024-04-24,1896,online@techcollege.edu,applications;assistance;programs,InContext,false,-,-,-,-,-,-,-
1764,Human Resources,2023-10-19,2024-05-07,2167,youth@services.org,services;permits;applications,InContext,false,French,fr,Standard,Human,true,96%,true
1765,Regional Transit Auth,2022-10-23,2024-04-11,152,webmaster@city.gov,training;teachers;professional,InContext,false,-,-,-,-,-,-,-
1766,Housing Authority,2022-08-18,2024-10-21,1169,webmaster@city.gov,events;classes;seniors,InContext,false,Arabic,ar,EAD,Upload,true,92%,true
1767,City Government Channel,2022-05-24,2024-10-11,260,works@city.gov,applications;assistance;programs,InContext,false,French,fr,EAD,Upload,false,96%,true
1768,Volunteer Services,2022-04-10,2024-01-08,1436,admin@university.edu,safety;routes;schedules,InContext,true,Arabic,ar,EAD,Human,false,91%,false
1769,Fleet Management,2022-11-30,2024-05-13,1459,archives@state.gov,safety;training;emergency,InContext,false,English,en,Standard,Upload,false,93%,false
1770,Public Library Media,2022-03-14,2024-05-12,1213,info@municipal.gov,services;permits;applications,InContext,false,Arabic,ar,EAD,Upload,false,97%,false
1771,Fire Department,2022-02-12,2024-06-05,2353,youth@services.org,safety;training;emergency,InContext,true,Spanish,es,Standard,Machine,false,90%,true
1772,Recycling Program,2023-03-19,2024-03-02,874,center@community.org,conservation;recycling;climate,InContext,true,English,en,EAD,Machine,true,90%,false
1773,Animal Services,2023-01-28,2024-04-16,2668,transit@regional.gov,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
1774,Veterans Affairs,2023-04-12,2024-07-03,273,parks@county.gov,safety;routes;schedules,InContext,true,Spanish,es,Standard,Human,true,90%,true
1775,City Government Channel,2022-10-21,2024-05-28,2213,fire@city.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
1776,County Health Dept,2023-09-18,2024-02-07,229,transit@regional.gov,programs;mentoring;education,InContext,true,French,fr,Standard,Upload,false,98%,false
1777,Parks and Recreation,2023-08-18,2024-05-10,2340,center@community.org,programs;mentoring;education,InContext,false,French,fr,EAD,Upload,false,91%,true
1778,Parks and Recreation,2023-02-07,2024-06-25,2646,works@city.gov,events;classes;seniors,InContext,true,Spanish,es,EAD,Human,true,95%,false
1779,Family Services,2022-09-06,2024-08-03,876,district@schools.edu,tutorial;reading;kids,InContext,false,English,en,Standard,Human,false,95%,true
1780,State Archives,2023-06-17,2024-07-28,2230,webmaster@city.gov,benefits;healthcare;support,InContext,false,Arabic,ar,Standard,Upload,false,95%,false
1781,University Video Portal,2023-05-14,2024-10-14,2119,works@city.gov,council;meeting;public,InContext,false,English,en,EAD,Human,true,97%,true
1782,Disability Services,2022-10-01,2024-07-07,2630,youth@services.org,courses;programming;certificates,InContext,false,English,en,Standard,Human,true,98%,false
1783,Water District,2023-05-20,2024-05-17,1615,water@district.gov,events;classes;seniors,InContext,true,French,fr,Standard,Machine,true,97%,true
1784,Job Training Center,2023-05-25,2024-01-04,121,housing@authority.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
1785,Family Services,2023-01-29,2024-06-22,1941,parks@county.gov,programs;mentoring;education,InContext,true,French,fr,Standard,Upload,true,99%,true
1786,Energy Efficiency,2022-08-26,2024-02-23,552,district@schools.edu,training;teachers;professional,InContext,false,Mandarin,zh,Standard,Machine,false,92%,false
1787,Building Dept,2022-02-23,2024-01-14,2582,housing@authority.gov,events;classes;seniors,InContext,false,French,fr,EAD,Upload,false,90%,false
1788,Business Licensing,2023-06-13,2024-03-06,1635,webmaster@city.gov,safety;routes;schedules,InContext,true,German,de,EAD,Human,true,97%,true
1789,Family Services,2023-01-01,2024-06-16,2481,parks@county.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
1790,Municipal Services,2022-03-13,2024-07-18,1331,library@public.org,services;permits;applications,InContext,true,German,de,EAD,Upload,false,90%,true
1791,Energy Efficiency,2023-03-15,2024-07-18,1133,fire@city.gov,council;meeting;public,InContext,false,Mandarin,zh,Standard,Human,false,93%,true
1792,Environmental Agency,2022-12-13,2024-06-09,2101,health@county.gov,wellness;vaccination;covid,InContext,false,Arabic,ar,Standard,Human,false,94%,false
1793,Human Resources,2022-09-24,2024-10-03,469,center@community.org,applications;assistance;programs,InContext,false,French,fr,EAD,Machine,true,99%,true
1794,Human Resources,2023-03-14,2024-10-26,352,youth@services.org,services;permits;applications,InContext,true,English,en,EAD,Machine,false,90%,true
