ENTRY_ID,ENTITY_NAME,CREATED_AT,LAST_PLAYED_AT,PLAYS,OWNER,TAGS,CATEGORIES,HAS_AUDIO_DESCRIPTION,CAPTIONS_LANGUAGE,CAPTIONS_LANGUAGE_CODE,CAPTIONS_USAGE_TYPE,CAPTIONS_CREATION_MODE,CAPTIONS_EDITED,CAPTIONS_ACCURACY,CAPTIONS_DISPLAY_ON_PLAYER
605,Animal Services,2023-06-17,2024-03-30,1726,water@district.gov,infrastructure;roads;maintenance,InContext,false,English,en,Standard,Machine,false,93%,true
606,Youth Services,2023-04-23,2024-01-11,1074,youth@services.org,programs;mentoring;education,InContext,true,Spanish,es,Standard,Machine,true,91%,false
607,Community Center,2023-03-12,2024-03-10,1963,online@techcollege.edu,infrastructure;roads;maintenance,InContext,false,-,-,-,-,-,-,-
608,Senior Center,2022-06-21,2024-08-02,223,youth@services.org,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
609,IT Services,2022-04-07,2024-01-28,2621,admin@university.edu,conservation;recycling;climate,InContext,false,Arabic,ar,EAD,Machine,true,93%,true
610,Business Licensing,2022-11-22,2024-02-17,454,education@state.gov,programs;sports;community,InContext,false,-,-,-,-,-,-,-
611,Fleet Management,2023-04-27,2024-06-01,2886,district@schools.edu,programs;mentoring;education,InContext,false,French,fr,Standard,Upload,true,98%,false
612,Recycling Program,2022-02-22,2024-10-06,2812,media@college.edu,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
613,Traffic Engineering,2022-07-05,2024-08-05,569,transit@regional.gov,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
614,Business Licensing,2023-01-24,2024-06-11,312,health@county.gov,orientation;students;campus,InContext,true,Mandarin,zh,EAD,Upload,false,94%,false
615,Veterans Affairs,2022-08-20,2024-08-20,853,info@municipal.gov,curriculum;math;science,InContext,true,French,fr,EAD,Machine,false,92%,true
616,State Archives,2022-03-24,2024-04-02,844,webmaster@city.gov,applications;assistance;programs,InContext,false,Mandarin,zh,Standard,Upload,true,99%,true
617,Energy Efficiency,2022-09-19,2024-08-06,2756,district@schools.edu,lecture;biology;intro,InContext,true,French,fr,EAD,Human,true,98%,true
618,Housing Authority,2022-05-31,2024-01-14,1553,info@municipal.gov,council;meeting;public,InContext,true,Mandarin,zh,EAD,Machine,false,92%,true
619,Fire Department,2022-02-28,2024-03-19,1560,media@college.edu,infrastructure;roads;maintenance,InContext,true,Mandarin,zh,EAD,Human,false,95%,false
620,Social Services,2022-05-18,2024-02-19,2018,info@municipal.gov,lecture;biology;intro,InContext,true,French,fr,EAD,Human,false,96%,false
621,Youth Services,2023-06-30,2024-04-18,2592,water@district.gov,courses;programming;certificates,InContext,false,Spanish,es,EAD,Human,false,98%,false
622,Volunteer Services,2022-08-10,2024-09-17,1040,archives@state.gov,infrastructure;roads;maintenance,InContext,true,English,en,EAD,Upload,true,91%,true
623,Stormwater Management,2023-09-09,2024-10-07,579,archives@state.gov,events;classes;seniors,InContext,false,French,fr,EAD,Machine,true,98%,false
624,Public Works Dept,2023-01-18,2024-09-29,1596,works@city.gov,programs;sports;community,InContext,true,Arabic,ar,Standard,Machine,false,96%,false
625,Fire Department,2023-08-25,2024-06-18,2679,district@schools.edu,orientation;students;campus,InContext,true,Arabic,ar,EAD,Human,false,91%,false
626,Historic Preservation,2023-04-16,2024-09-24,2299,education@state.gov,programs;sports;community,InContext,false,English,en,Standard,Machine,true,95%,true
627,Adult Education Center,2022-09-21,2024-03-16,2367,district@schools.edu,training;teachers;professional,InContext,false,-,-,-,-,-,-,-
628,Volunteer Services,2023-10-25,2024-06-15,581,housing@authority.gov,safety;training;emergency,InContext,false,English,en,EAD,Human,true,98%,true
629,Youth Services,2022-08-10,2024-09-04,2394,center@community.org,events;classes;seniors,InContext,false,Spanish,es,Standard,Human,true,95%,true
630,Disability Services,2023-09-28,2024-07-06,324,works@city.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
631,Municipal Services,2022-09-17,2024-02-08,1642,media@college.edu,programs;sports;community,InContext,true,French,fr,Standard,Human,true,95%,true
632,Municipal Services,2022-07-17,2024-03-17,281,transit@regional.gov,history;documents;preservation,InContext,false,Mandarin,zh,EAD,Human,false,94%,false
633,Adult Education Center,2022-07-25,2024-04-23,954,water@district.gov,training;teachers;professional,InContext,true,Arabic,ar,EAD,Human,false,92%,false
634,Grant Administration,2022-03-31,2024-07-20,344,transit@regional.gov,events;classes;seniors,InContext,true,Arabic,ar,Standard,Machine,false,99%,false
635,Parks and Recreation,2022-08-22,2024-09-01,137,library@public.org,conservation;recycling;climate,InContext,true,English,en,Standard,Human,true,91%,false
636,Regional Transit Auth,2022-01-28,2024-08-13,1240,admin@university.edu,conservation;recycling;climate,InContext,false,-,-,-,-,-,-,-
637,Community Center,2022-04-24,2024-09-26,395,water@district.gov,wellness;vaccination;covid,InContext,false,French,fr,Standard,Upload,true,94%,true
638,Municipal Services,2022-04-10,2024-01-01,877,online@techcollege.edu,programs;mentoring;education,InContext,true,Spanish,es,EAD,Human,true,92%,false
639,Economic Development,2023-06-03,2024-05-06,2124,works@city.gov,programs;sports;community,InContext,false,Arabic,ar,EAD,Machine,true,90%,true
640,Animal Services,2022-08-27,2024-06-19,2488,health@county.gov,benefits;healthcare;support,InContext,true,English,en,EAD,Human,true,91%,false
641,Parks and Recreation,2022-07-23,2024-02-09,626,water@district.gov,curriculum;math;science,InContext,false,-,-,-,-,-,-,-
642,Senior Center,2022-12-03,2024-09-13,2763,media@college.edu,lecture;biology;intro,InContext,true,French,fr,EAD,Upload,false,95%,false
643,State Education Dept,2023-10-20,2024-07-17,88,online@techcollege.edu,council;meeting;public,InContext,true,French,fr,Standard,Machine,true,98%,true
644,Historic Preservation,2022-04-27,2024-08-24,701,center@community.org,conservation;recycling;climate,InContext,true,French,fr,EAD,Upload,false,94%,false
645,School District Media,2023-05-16,2024-07-07,2488,online@techcollege.edu,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
646,Parks and Recreation,2023-09-09,2024-05-08,2893,transit@regional.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
647,Water District,2023-06-16,2024-07-16,1955,water@district.gov,history;documents;preservation,InContext,true,Arabic,ar,EAD,Human,false,99%,true
648,Public Utilities,2022-06-23,2024-10-26,1438,fire@city.gov,conservation;billing;services,InContext,false,Arabic,ar,EAD,Upload,false,95%,true
649,Public Works Dept,2022-01-24,2024-06-09,2543,transit@regional.gov,infrastructure;roads;maintenance,InContext,true,Spanish,es,Standard,Upload,false,97%,false
650,Volunteer Services,2022-08-08,2024-03-29,1015,library@public.org,safety;routes;schedules,InContext,false,Spanish,es,EAD,Machine,true,94%,true
651,University Video Portal,2023-05-17,2024-01-07,2220,info@municipal.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
652,Veterans Affairs,2022-02-08,2024-04-07,418,admin@university.edu,wellness;vaccination;covid,InContext,true,Spanish,es,EAD,Human,false,100%,true
653,County Health Dept,2022-08-17,2024-07-08,2843,library@public.org,history;documents;preservation,InContext,true,French,fr,Standard,Upload,true,95%,true
654,Volunteer Services,2023-08-13,2024-10-15,2527,transit@regional.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
655,Parks and Recreation,2022-08-30,2024-10-12,155,center@community.org,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
656,Environmental Agency,2022-05-03,2024-04-03,2374,archives@state.gov,conservation;recycling;climate,InContext,true,German,de,Standard,Machine,false,97%,true
657,Workforce Development,2022-02-01,2024-07-02,1805,housing@authority.gov,lecture;biology;intro,InContext,true,Spanish,es,EAD,Human,false,98%,false
658,Parks and Recreation,2022-01-05,2024-02-21,1067,media@college.edu,curriculum;math;science,InContext,false,German,de,Standard,Machine,true,98%,false
659,Environmental Agency,2022-12-04,2024-10-02,617,media@college.edu,applications;assistance;programs,InContext,true,English,en,EAD,Human,true,95%,true
660,School District Media,2022-12-05,2024-05-07,654,library@public.org,benefits;healthcare;support,InContext,true,Arabic,ar,EAD,Machine,true,91%,true
661,Transportation Dept,2023-05-15,2024-08-23,323,parks@county.gov,programs;sports;community,InContext,true,Mandarin,zh,EAD,Upload,true,97%,false
662,Youth Services,2022-01-24,2024-01-07,2463,archives@state.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
663,Family Services,2023-02-24,2024-01-23,1097,transit@regional.gov,services;permits;applications,InContext,true,Arabic,ar,Standard,Human,false,95%,false
664,Emergency Management,2022-02-20,2024-03-26,523,district@schools.edu,conservation;recycling;climate,InContext,false,-,-,-,-,-,-,-
665,Recycling Program,2022-05-21,2024-09-03,267,education@state.gov,safety;training;emergency,InContext,false,Arabic,ar,EAD,Machine,false,98%,true
666,Senior Center,2023-04-17,2024-06-10,1480,environment@agency.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
667,Historic Preservation,2022-10-18,2024-05-05,1507,parks@county.gov,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
668,Public Works Dept,2022-12-10,2024-07-04,2268,housing@authority.gov,benefits;healthcare;support,InContext,false,English,en,EAD,Human,true,100%,false
669,Public Information,2022-03-01,2024-03-06,1625,library@public.org,orientation;students;campus,InContext,true,German,de,EAD,Human,true,91%,false
670,IT Services,2023-09-21,2024-07-16,789,parks@county.gov,council;meeting;public,InContext,true,Arabic,ar,EAD,Human,true,99%,false
671,Human Resources,2023-01-13,2024-02-07,890,youth@services.org,events;classes;seniors,InContext,true,French,fr,EAD,Upload,false,93%,true
672,Family Services,2022-06-03,2024-09-29,1928,works@city.gov,lecture;biology;intro,InContext,false,French,fr,EAD,Machine,false,93%,true
673,State Archives,2022-11-09,2024-01-20,2746,water@district.gov,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
674,Job Training Center,2023-07-21,2024-03-27,1832,health@county.gov,applications;assistance;programs,InContext,true,Spanish,es,EAD,Upload,true,90%,false
675,School District Media,2023-04-18,2024-04-30,2232,va@veterans.gov,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
676,Community Outreach,2022-12-07,2024-08-18,1015,webmaster@city.gov,history;documents;preservation,InContext,true,Spanish,es,EAD,Human,false,92%,true
677,Adult Education Center,2023-01-11,2024-03-07,1375,archives@state.gov,training;teachers;professional,InContext,false,English,en,Standard,Upload,true,92%,false
678,Municipal Services,2022-07-31,2024-06-15,2417,archives@state.gov,programs;sports;community,InContext,false,English,en,Standard,Machine,false,98%,true
679,Human Resources,2023-03-21,2024-09-27,2258,media@college.edu,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
680,Public Utilities,2022-07-11,2024-09-13,2694,works@city.gov,programs;sports;community,InContext,true,Arabic,ar,Standard,Machine,false,92%,true
681,Social Services,2023-06-17,2024-02-17,745,info@municipal.gov,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
682,Municipal Services,2022-01-04,2024-09-07,1619,admin@university.edu,programs;sports;community,InContext,true,Mandarin,zh,Standard,Upload,false,100%,true
683,Community College,2022-07-05,2024-04-25,2920,webmaster@city.gov,training;teachers;professional,InContext,false,French,fr,Standard,Machine,false,91%,true
684,Public Works Dept,2023-06-14,2024-03-29,2323,district@schools.edu,history;documents;preservation,InContext,false,-,-,-,-,-,-,-
685,Public Works Dept,2022-02-27,2024-08-01,1266,water@district.gov,wellness;vaccination;covid,InContext,false,French,fr,EAD,Human,true,92%,true
686,Public Library Media,2022-02-27,2024-06-11,60,health@county.gov,tutorial;reading;kids,InContext,true,French,fr,Standard,Upload,true,93%,false
687,Parks and Recreation,2022-02-22,2024-09-10,1522,transit@regional.gov,conservation;recycling;climate,InContext,false,Arabic,ar,EAD,Upload,false,94%,true
688,County Health Dept,2023-08-24,2024-06-14,2303,health@county.gov,lecture;biology;intro,InContext,false,Spanish,es,Standard,Upload,true,90%,true
689,Cultural Center,2023-10-25,2024-08-22,798,education@state.gov,benefits;healthcare;support,InContext,true,French,fr,Standard,Machine,false,94%,true
690,Family Services,2023-07-14,2024-06-22,2969,va@veterans.gov,services;permits;applications,InContext,true,Spanish,es,Standard,Human,false,98%,false
691,City Government Channel,2022-05-06,2024-08-01,1711,center@community.org,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
692,Recycling Program,2023-02-19,2024-10-18,1529,media@college.edu,history;documents;preservation,InContext,true,Mandarin,zh,Standard,Machine,true,99%,false
693,Social Services,2023-04-26,2024-01-08,2637,va@veterans.gov,curriculum;math;science,InContext,false,Spanish,es,Standard,Machine,true,90%,false
694,City Government Channel,2022-12-27,2024-05-29,194,health@county.gov,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
695,Adult Education Center,2022-01-27,2024-06-10,2301,parks@county.gov,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
696,Business Licensing,2023-08-28,2024-02-21,964,info@municipal.gov,programs;sports;community,InContext,false,-,-,-,-,-,-,-
697,Job Training Center,2022-03-14,2024-05-04,2015,admin@university.edu,services;permits;applications,InContext,true,Arabic,ar,EAD,Human,false,91%,false
698,Code Enforcement,2022-01-24,2024-08-05,1538,info@municipal.gov,courses;programming;certificates,InContext,false,Mandarin,zh,Standard,Machine,false,96%,false
699,University Video Portal,2022-07-23,2024-10-10,779,library@public.org,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
700,University Video Portal,2022-09-04,2024-03-30,106,center@community.org,safety;routes;schedules,InContext,true,French,fr,EAD,Human,true,92%,false
701,Municipal Services,2023-02-13,2024-06-13,1206,housing@authority.gov,events;classes;seniors,InContext,false,-,-,-,-,-,-,-
702,Recycling Program,2022-09-01,2024-06-09,907,health@county.gov,infrastructure;roads;maintenance,InContext,false,French,fr,Standard,Human,true,90%,false
703,Planning Commission,2022-06-02,2024-01-13,338,education@state.gov,wellness;vaccination;covid,InContext,true,Mandarin,zh,EAD,Machine,false,91%,true
704,Social Services,2023-07-23,2024-02-05,470,info@municipal.gov,curriculum;math;science,InContext,false,-,-,-,-,-,-,-
705,Energy Efficiency,2022-08-03,2024-10-25,1028,health@county.gov,programs;mentoring;education,InContext,false,Spanish,es,Standard,Machine,true,98%,true
706,Energy Efficiency,2022-10-22,2024-07-09,2091,archives@state.gov,safety;routes;schedules,InContext,true,French,fr,Standard,Upload,false,100%,false
707,Public Information,2023-04-15,2024-08-22,1797,center@community.org,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
708,Veterans Affairs,2022-01-12,2024-07-14,2672,works@city.gov,applications;assistance;programs,InContext,false,-,-,-,-,-,-,-
709,Code Enforcement,2023-05-23,2024-04-09,2332,center@community.org,curriculum;math;science,InContext,false,Spanish,es,Standard,Upload,false,94%,true
710,Emergency Management,2022-12-30,2024-05-19,2329,district@schools.edu,events;classes;seniors,InContext,true,German,de,EAD,Machine,false,94%,true
711,County Health Dept,2022-07-02,2024-05-11,2245,health@county.gov,orientation;students;campus,InContext,false,Mandarin,zh,EAD,Human,true,94%,true
712,Public Library Media,2023-06-23,2024-10-26,1038,admin@university.edu,services;permits;applications,InContext,true,Arabic,ar,EAD,Machine,false,96%,true
713,Cultural Center,2023-04-26,2024-04-29,1430,parks@county.gov,orientation;students;campus,InContext,false,German,de,EAD,Upload,true,100%,true
714,County Health Dept,2022-07-20,2024-01-20,860,transit@regional.gov,lecture;biology;intro,InContext,true,Arabic,ar,EAD,Upload,false,92%,false
715,Human Resources,2022-02-21,2024-01-09,2558,webmaster@city.gov,benefits;healthcare;support,InContext,true,Spanish,es,Standard,Upload,true,100%,false
716,Public Works Dept,2023-01-01,2024-07-10,284,transit@regional.gov,council;meeting;public,InContext,false,Spanish,es,Standard,Upload,true,92%,true
717,Job Training Center,2023-05-04,2024-02-12,2618,fire@city.gov,council;meeting;public,InContext,false,German,de,EAD,Human,false,90%,true
718,Building Dept,2022-09-23,2024-08-01,2416,fire@city.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
719,Regional Transit Auth,2023-03-11,2024-08-26,1436,info@municipal.gov,courses;programming;certificates,InContext,false,Spanish,es,Standard,Machine,true,100%,true
720,State Education Dept,2022-05-10,2024-08-07,1540,environment@agency.gov,infrastructure;roads;maintenance,InContext,false,-,-,-,-,-,-,-
721,Disability Services,2023-04-02,2024-08-09,2116,environment@agency.gov,lecture;biology;intro,InContext,false,French,fr,Standard,Machine,true,90%,true
722,Volunteer Services,2023-06-17,2024-03-02,718,media@college.edu,wellness;vaccination;covid,InContext,false,German,de,EAD,Human,true,97%,false
723,Planning Commission,2022-01-02,2024-08-29,590,va@veterans.gov,orientation;students;campus,InContext,true,Spanish,es,Standard,Upload,false,94%,true
724,Community Outreach,2022-07-11,2024-03-02,1701,library@public.org,history;documents;preservation,InContext,false,Spanish,es,EAD,Human,true,93%,false
725,Public Utilities,2023-08-31,2024-05-16,2841,admin@university.edu,benefits;healthcare;support,InContext,true,German,de,Standard,Machine,true,96%,true
726,City Government Channel,2022-05-15,2024-05-15,2405,district@schools.edu,history;documents;preservation,InContext,true,Arabic,ar,Standard,Upload,false,91%,true
727,Business Licensing,2022-10-16,2024-01-29,706,admin@university.edu,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
728,Community Outreach,2022-07-10,2024-04-27,1895,works@city.gov,safety;training;emergency,InContext,false,German,de,Standard,Upload,false,99%,false
729,Animal Services,2022-01-07,2024-03-15,1325,housing@authority.gov,wellness;vaccination;covid,InContext,true,English,en,EAD,Upload,true,97%,false
730,Regional Transit Auth,2022-03-29,2024-09-10,2193,works@city.gov,services;permits;applications,InContext,false,English,en,EAD,Human,true,100%,true
731,Traffic Engineering,2023-10-13,2024-06-21,508,webmaster@city.gov,curriculum;math;science,InContext,false,Mandarin,zh,EAD,Upload,true,94%,true
732,City Government Channel,2022-09-15,2024-07-09,1593,water@district.gov,training;teachers;professional,InContext,true,Mandarin,zh,EAD,Human,true,93%,false
733,Tech College Online,2023-08-24,2024-02-19,2251,transit@regional.gov,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
734,Public Utilities,2022-05-03,2024-05-31,1557,fire@city.gov,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
735,School District Media,2023-04-15,2024-06-21,1825,admin@university.edu,programs;mentoring;education,InContext,true,Spanish,es,EAD,Machine,true,96%,true
736,Tech College Online,2023-09-10,2024-03-22,1384,works@city.gov,conservation;recycling;climate,InContext,true,Spanish,es,EAD,Upload,true,100%,true
737,School District Media,2022-02-17,2024-02-03,336,environment@agency.gov,wellness;vaccination;covid,InContext,false,Arabic,ar,EAD,Machine,true,94%,false
738,School District Media,2022-04-29,2024-07-17,1421,works@city.gov,curriculum;math;science,InContext,false,Mandarin,zh,EAD,Machine,true,97%,false
739,Transportation Dept,2022-06-22,2024-05-17,2888,webmaster@city.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
740,Code Enforcement,2023-10-22,2024-09-04,2349,info@municipal.gov,courses;programming;certificates,InContext,false,-,-,-,-,-,-,-
741,State Archives,2022-02-25,2024-01-24,2350,parks@county.gov,safety;routes;schedules,InContext,true,Mandarin,zh,Standard,Machine,true,99%,false
742,Community College,2022-11-03,2024-05-27,910,youth@services.org,safety;routes;schedules,InContext,true,Spanish,es,EAD,Upload,true,95%,true
743,Stormwater Management,2023-07-07,2024-09-06,625,admin@university.edu,programs;sports;community,InContext,false,-,-,-,-,-,-,-
744,Human Resources,2022-03-22,2024-04-21,853,health@county.gov,safety;training;emergency,InContext,false,-,-,-,-,-,-,-
745,Traffic Engineering,2023-05-27,2024-03-30,1659,center@community.org,safety;routes;schedules,InContext,false,German,de,EAD,Human,true,98%,false
746,Parks and Recreation,2022-09-21,2024-01-08,1879,info@municipal.gov,orientation;students;campus,InContext,true,French,fr,EAD,Upload,false,94%,false
747,Stormwater Management,2023-08-04,2024-02-01,1596,education@state.gov,history;documents;preservation,InContext,false,English,en,Standard,Upload,false,92%,false
748,Public Library Media,2023-01-14,2024-01-25,663,center@community.org,conservation;billing;services,InContext,true,French,fr,EAD,Machine,false,98%,false
749,Fire Department,2023-01-20,2024-03-20,855,online@techcollege.edu,programs;mentoring;education,InContext,false,Spanish,es,Standard,Human,true,99%,false
750,Environmental Agency,2023-05-06,2024-10-01,2319,center@community.org,orientation;students;campus,InContext,false,-,-,-,-,-,-,-
751,Disability Services,2022-04-29,2024-01-03,599,webmaster@city.gov,infrastructure;roads;maintenance,InContext,true,German,de,Standard,Human,false,96%,false
752,Economic Development,2023-08-02,2024-08-21,1522,education@state.gov,safety;training;emergency,InContext,true,Arabic,ar,EAD,Machine,false,91%,false
753,Community College,2023-07-15,2024-10-27,549,transit@regional.gov,curriculum;math;science,InContext,false,-,-,-,-,-,-,-
754,Community College,2022-08-03,2024-07-08,1779,library@public.org,tutorial;reading;kids,InContext,false,Arabic,ar,Standard,Upload,false,93%,true
755,Emergency Management,2022-07-08,2024-08-19,561,water@district.gov,applications;assistance;programs,InContext,false,-,-,-,-,-,-,-
756,Fleet Management,2022-04-05,2024-06-03,324,environment@agency.gov,courses;programming;certificates,InContext,false,Arabic,ar,Standard,Human,false,91%,true
757,Cultural Center,2022-04-06,2024-06-14,2702,webmaster@city.gov,tutorial;reading;kids,InContext,true,English,en,EAD,Human,false,92%,true
758,County Health Dept,2023-03-01,2024-08-07,458,education@state.gov,programs;sports;community,InContext,true,French,fr,Standard,Machine,false,93%,true
759,Adult Education Center,2023-06-23,2024-02-06,1413,education@state.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
760,Public Utilities,2023-01-04,2024-09-06,2819,health@county.gov,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
761,Neighborhood Watch,2023-05-19,2024-10-16,2292,education@state.gov,programs;sports;community,InContext,false,-,-,-,-,-,-,-
762,Workforce Development,2023-02-28,2024-05-29,1988,admin@university.edu,benefits;healthcare;support,InContext,false,German,de,Standard,Human,true,92%,false
763,Community Outreach,2023-02-26,2024-02-04,1045,archives@state.gov,orientation;students;campus,InContext,false,German,de,Standard,Upload,true,95%,false
764,Social Services,2023-09-04,2024-02-16,826,parks@county.gov,training;teachers;professional,InContext,false,Spanish,es,Standard,Human,false,96%,false
765,Planning Commission,2023-01-02,2024-04-03,2609,housing@authority.gov,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
766,Fleet Management,2022-03-05,2024-02-15,1675,library@public.org,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
767,Social Services,2023-08-11,2024-01-23,2993,va@veterans.gov,orientation;students;campus,InContext,true,Mandarin,zh,EAD,Machine,true,94%,true
768,Fire Department,2022-08-17,2024-01-02,2274,library@public.org,training;teachers;professional,InContext,false,Spanish,es,EAD,Upload,false,100%,true
769,Public Information,2022-05-21,2024-10-02,526,youth@services.org,infrastructure;roads;maintenance,InContext,true,German,de,EAD,Human,true,96%,false
770,Community College,2023-03-29,2024-08-15,1385,health@county.gov,safety;routes;schedules,InContext,false,-,-,-,-,-,-,-
771,Youth Services,2022-01-17,2024-02-25,2219,works@city.gov,conservation;recycling;climate,InContext,false,-,-,-,-,-,-,-
772,Fire Department,2022-05-30,2024-02-10,1751,admin@university.edu,tutorial;reading;kids,InContext,false,-,-,-,-,-,-,-
773,Veterans Affairs,2022-11-08,2024-06-05,84,center@community.org,wellness;vaccination;covid,InContext,true,Spanish,es,Standard,Human,true,98%,false
774,Planning Commission,2022-09-30,2024-09-26,1927,admin@university.edu,wellness;vaccination;covid,InContext,true,French,fr,EAD,Human,false,96%,false
775,Transportation Dept,2023-05-02,2024-02-11,1523,environment@agency.gov,programs;mentoring;education,InContext,false,-,-,-,-,-,-,-
776,Water District,2023-03-04,2024-02-13,954,online@techcollege.edu,applications;assistance;programs,InContext,false,German,de,Standard,Human,true,98%,true
777,Animal Services,2022-08-03,2024-06-28,2243,health@county.gov,safety;routes;schedules,InContext,true,Mandarin,zh,Standard,Upload,false,99%,true
778,Building Dept,2023-05-28,2024-06-09,2528,info@municipal.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
779,Workforce Development,2023-09-28,2024-01-29,1475,media@college.edu,safety;routes;schedules,InContext,true,French,fr,Standard,Human,false,90%,false
780,Parks and Recreation,2022-12-14,2024-01-18,2961,health@county.gov,wellness;vaccination;covid,InContext,false,-,-,-,-,-,-,-
781,University Video Portal,2023-06-13,2024-05-31,1344,archives@state.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
782,Youth Services,2023-05-18,2024-10-05,1563,webmaster@city.gov,conservation;recycling;climate,InContext,true,Mandarin,zh,Standard,Machine,true,93%,false
783,Tech College Online,2022-12-08,2024-02-16,2865,water@district.gov,benefits;healthcare;support,InContext,true,Arabic,ar,Standard,Machine,true,91%,false
784,Youth Services,2022-05-15,2024-04-13,2819,transit@regional.gov,infrastructure;roads;maintenance,InContext,true,French,fr,EAD,Machine,false,97%,true
785,Planning Commission,2022-03-12,2024-04-16,1265,archives@state.gov,conservation;billing;services,InContext,false,English,en,EAD,Machine,false,93%,true
786,Public Library Media,2022-04-25,2024-10-14,494,media@college.edu,programs;sports;community,InContext,false,-,-,-,-,-,-,-
787,Fire Department,2022-09-26,2024-09-25,2775,library@public.org,courses;programming;certificates,InContext,true,Mandarin,zh,EAD,Human,true,94%,true
788,City Government Channel,2022-01-04,2024-04-04,2893,media@college.edu,council;meeting;public,InContext,true,German,de,Standard,Machine,true,94%,true
789,Water District,2023-06-23,2024-10-06,2169,media@college.edu,wellness;vaccination;covid,InContext,true,Mandarin,zh,Standard,Human,false,94%,true
790,Human Resources,2023-05-23,2024-10-25,2371,library@public.org,infrastructure;roads;maintenance,InContext,false,Spanish,es,EAD,Human,false,96%,true
791,Public Library Media,2022-08-12,2024-10-24,638,water@district.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
792,Historic Preservation,2022-08-25,2024-10-13,2283,works@city.gov,safety;training;emergency,InContext,true,English,en,EAD,Human,true,98%,true
793,Public Information,2022-02-15,2024-06-25,1488,health@county.gov,lecture;biology;intro,InContext,false,-,-,-,-,-,-,-
794,County Health Dept,2023-04-12,2024-04-04,1817,environment@agency.gov,conservation;billing;services,InContext,false,-,-,-,-,-,-,-
795,Municipal Services,2022-04-27,2024-09-02,1987,district@schools.edu,applications;assistance;programs,InContext,true,Spanish,es,EAD,Human,false,91%,false
796,Stormwater Management,2023-01-17,2024-04-29,1192,youth@services.org,wellness;vaccination;covid,InContext,true,German,de,Standard,Upload,true,92%,true
797,Human Resources,2023-04-09,2024-06-09,2537,media@college.edu,conservation;billing;services,InContext,true,Mandarin,zh,EAD,Human,false,96%,true
798,Volunteer Services,2022-01-06,2024-05-07,2088,health@county.gov,courses;programming;certificates,InContext,true,German,de,EAD,Machine,true,95%,true
799,County Health Dept,2022-12-25,2024-07-31,2489,environment@agency.gov,conservation;recycling;climate,InContext,true,German,de,EAD,Upload,true,93%,false
800,State Archives,2023-04-07,2024-08-21,2885,archives@state.gov,tutorial;reading;kids,InContext,true,French,fr,EAD,Human,true,94%,false
801,Family Services,2022-03-28,2024-01-17,1638,media@college.edu,events;classes;seniors,InContext,false,English,en,Standard,Machine,true,91%,true
802,Community Center,2022-10-13,2024-03-04,1932,va@veterans.gov,orientation;students;campus,InContext,true,Spanish,es,Standard,Machine,true,90%,false
803,Energy Efficiency,2023-10-24,2024-09-16,944,admin@university.edu,applications;assistance;programs,InContext,true,French,fr,Standard,Upload,true,95%,false
804,Economic Development,2023-09-07,2024-04-02,2018,webmaster@city.gov,history;documents;preservation,InContext,true,French,fr,Standard,Machine,true,97%,true
805,County Health Dept,2022-03-27,2024-06-18,2597,online@techcollege.edu,council;meeting;public,InContext,true,French,fr,Standard,Machine,true,90%,false
806,Community Center,2023-10-17,2024-01-15,253,webmaster@city.gov,council;meeting;public,InContext,false,-,-,-,-,-,-,-
